State,County,Total_List,Cancelled,Cancelled_Percent,Postponed,Postponed_Percent,Total_Fallout,Total_Fallout_Percent,Brought_To_Sale_Percent,Brought_To_Sale,Sold,Sold_Percent
Washington,Douglas,17,8,0.470588235,5,0.294117647,13,0.764705882,0.235294118,4,3,0.75
Washington,Franklin,56,31,0.553571429,12,0.214285714,43,0.767857143,0.232142857,13,5,0.384615385
Washington,Grant,21,8,0.380952381,3,0.142857143,11,0.523809524,0.476190476,10,3,0.3
Washington,Grays Harbor,61,22,0.360655738,18,0.295081967,40,0.655737705,0.344262295,21,4,0.19047619
Washington,Island,46,14,0.304347826,21,0.456521739,35,0.760869565,0.239130435,11,4,0.363636364
Washington,Jefferson,17,4,0.235294118,7,0.411764706,11,0.647058824,0.352941176,6,1,0.166666667
Washington,King,1028,470,0.457198444,350,0.340466926,820,0.79766537,0.20233463,208,150,0.721153846
Washington,Kitsap,194,78,0.402061856,44,0.226804124,122,0.628865979,0.371134021,72,48,0.666666667
Washington,Kittitas,21,9,0.428571429,6,0.285714286,15,0.714285714,0.285714286,6,1,0.166666667
Washington,Klickitat,13,2,0.153846154,7,0.538461538,9,0.692307692,0.307692308,4,1,0.25
Washington,Lewis,55,21,0.381818182,18,0.327272727,39,0.709090909,0.290909091,16,4,0.25
Washington,Lincoln,3,0,0,2,0.666666667,2,0.666666667,0.333333333,1,0,0
Washington,Mason,77,24,0.311688312,23,0.298701299,47,0.61038961,0.38961039,30,13,0.433333333
Washington,Okanogan,16,4,0.25,7,0.4375,11,0.6875,0.3125,5,1,0.2
Washington,Pacific,22,6,0.272727273,9,0.409090909,15,0.681818182,0.318181818,7,0,0
Washington,Pend Oreille,8,4,0.5,1,0.125,5,0.625,0.375,3,0,0
Washington,Pierce,1045,406,0.388516746,328,0.313875598,734,0.702392344,0.297607656,311,187,0.601286174
Washington,San Juan,3,0,0,0,0,0,0,1,3,2,0.666666667
Washington,Skagit,79,33,0.417721519,21,0.265822785,54,0.683544304,0.316455696,25,12,0.48
Washington,Skamania,11,3,0.272727273,6,0.545454545,9,0.818181818,0.181818182,2,0,0
Washington,Snohomish,582,260,0.446735395,184,0.316151203,444,0.762886598,0.237113402,138,97,0.713235294
Washington,Spokane,573,231,0.403141361,164,0.286212914,395,0.689354276,0.310645724,178,64,0.359550562
Washington,Stevens,24,5,0.208333333,13,0.541666667,18,0.75,0.25,6,1,0.166666667
Washington,Thurston,280,105,0.375,74,0.264285714,179,0.639285714,0.360714286,101,27,0.267326733
Washington,Wahkiakum,2,1,0.5,1,0.5,2,1,0,0,0,0
Washington,Walla Walla,21,5,0.238095238,9,0.428571429,14,0.666666667,0.333333333,7,3,0.428571429
Washington,Whatcom,106,44,0.41509434,43,0.405660377,87,0.820754717,0.179245283,19,9,0.473684211
Washington,Whitman,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Washington,Yakima,149,59,0.395973154,43,0.288590604,102,0.684563758,0.315436242,47,9,0.191489362
Washington D.C.,,6,3,0.5,0,0,3,0.5,0.5,3,0,0
Washington D.C.,District Of Columbia,6,3,0.5,0,0,3,0.5,0.5,3,0,0
West Virginia,,83,36,0.43373494,8,0.096385542,44,0.530120482,0.469879518,39,4,0.137931034
West Virginia,Berkeley,23,10,0.434782609,5,0.217391304,15,0.652173913,0.347826087,8,2,0.333333333
West Virginia,Boone,1,0,0,0,0,0,0,1,1,0,0
West Virginia,Cabell,6,1,0.166666667,0,0,1,0.166666667,0.833333333,5,0,0
West Virginia,Calhoun,1,1,1,0,0,1,1,0,0,0,0
West Virginia,Greenbrier,1,0,0,0,0,0,0,1,1,0,0
West Virginia,Hampshire,1,0,0,0,0,0,0,1,1,0,0
West Virginia,Hancock,1,1,1,0,0,1,1,0,0,0,0
West Virginia,Harrison,2,1,0.5,0,0,1,0.5,0.5,1,0,0
West Virginia,Jackson,1,1,1,0,0,1,1,0,0,0,0
West Virginia,Jefferson,6,3,0.5,0,0,3,0.5,0.5,3,1,0.5
West Virginia,Kanawha,7,4,0.571428571,1,0.142857143,5,0.714285714,0.285714286,2,0,0
West Virginia,Lincoln,2,1,0.5,0,0,1,0.5,0.5,1,0,0
West Virginia,Marion,1,0,0,0,0,0,0,1,1,0,0
West Virginia,Marshall,2,2,1,0,0,2,1,0,0,0,0
West Virginia,Mercer,3,3,1,0,0,3,1,0,0,0,0
West Virginia,Monongalia,2,1,0.5,0,0,1,0.5,0.5,1,1,1
West Virginia,Monroe,2,0,0,1,0.5,1,0.5,0.5,1,0,0
West Virginia,Nicholas,1,0,0,0,0,0,0,1,1,0,0
West Virginia,Pocahontas,1,0,0,0,0,0,0,1,1,0,0
West Virginia,Putnam,6,3,0.5,0,0,3,0.5,0.5,3,0,0
West Virginia,Raleigh,2,0,0,1,0.5,1,0.5,0.5,1,0,0
West Virginia,Tyler,1,0,0,0,0,0,0,1,1,0,0
West Virginia,Upshur,1,1,1,0,0,1,1,0,0,0,0
West Virginia,Wayne,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
West Virginia,Wood,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,0,0
Wisconsin,,762,139,0.182414698,67,0.087926509,206,0.270341207,0.729658793,556,173,0.370449679
Wisconsin,Adams,5,0,0,2,0.4,2,0.4,0.6,3,0,0
Wisconsin,Ashland,3,0,0,0,0,0,0,1,3,1,0.333333333
Wisconsin,Barron,8,3,0.375,0,0,3,0.375,0.625,5,0,0
Wisconsin,Bayfield,3,0,0,0,0,0,0,1,3,0,0
Wisconsin,Brown,26,8,0.307692308,1,0.038461538,9,0.346153846,0.653846154,17,10,0.769230769
Wisconsin,Burnett,7,1,0.142857143,1,0.142857143,2,0.285714286,0.714285714,5,1,0.25
Wisconsin,Calumet,2,0,0,0,0,0,0,1,2,1,1
Wisconsin,Chippewa,4,1,0.25,0,0,1,0.25,0.75,3,0,0
Wisconsin,Clark,5,0,0,1,0.2,1,0.2,0.8,4,1,0.5
Wisconsin,Columbia,8,1,0.125,0,0,1,0.125,0.875,7,1,0.142857143
Wisconsin,Crawford,1,0,0,0,0,0,0,1,1,0,0
Wisconsin,Dane,28,3,0.107142857,4,0.142857143,7,0.25,0.75,21,11,0.6875
Wisconsin,Dodge,8,0,0,1,0.125,1,0.125,0.875,7,1,0.166666667
Wisconsin,Door,2,0,0,0,0,0,0,1,2,1,0.5
Wisconsin,Douglas,9,1,0.111111111,1,0.111111111,2,0.222222222,0.777777778,7,1,0.166666667
Wisconsin,Dunn,3,0,0,0,0,0,0,1,3,0,0
Wisconsin,Eau Claire,4,0,0,0,0,0,0,1,4,2,0.5
Wisconsin,Florence,1,0,0,0,0,0,0,1,1,0,0
Wisconsin,Fond Du Lac,17,3,0.176470588,2,0.117647059,5,0.294117647,0.705882353,12,3,0.375
Wisconsin,Forest,1,0,0,0,0,0,0,1,1,0,0
Wisconsin,Grant,1,0,0,0,0,0,0,1,1,1,1
Wisconsin,Green,4,0,0,0,0,0,0,1,4,2,0.5
Wisconsin,Green Lake,2,0,0,1,0.5,1,0.5,0.5,1,0,0
Wisconsin,Iowa,3,0,0,0,0,0,0,1,3,1,0.333333333
Wisconsin,Iron,1,0,0,0,0,0,0,1,1,0,0
Wisconsin,Jackson,2,0,0,0,0,0,0,1,2,1,0.5
Wisconsin,Jefferson,16,2,0.125,4,0.25,6,0.375,0.625,10,2,0.333333333
Wisconsin,Juneau,5,1,0.2,0,0,1,0.2,0.8,4,1,0.333333333
Wisconsin,Kenosha,37,4,0.108108108,2,0.054054054,6,0.162162162,0.837837838,31,9,0.36
Wisconsin,Kewaunee,1,0,0,0,0,0,0,1,1,0,0
Wisconsin,La Crosse,4,0,0,0,0,0,0,1,4,1,0.333333333
Wisconsin,Lafayette,1,0,0,0,0,0,0,1,1,1,1
Wisconsin,Langlade,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Wisconsin,Lincoln,1,0,0,0,0,0,0,1,1,0,0
Wisconsin,Manitowoc,18,2,0.111111111,3,0.166666667,5,0.277777778,0.722222222,13,2,0.2
Wisconsin,Marathon,10,2,0.2,1,0.1,3,0.3,0.7,7,2,0.333333333
Wisconsin,Marinette,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Wisconsin,Marquette,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Wisconsin,Milwaukee,191,28,0.146596859,13,0.068062827,41,0.214659686,0.785340314,150,54,0.41221374
Wisconsin,Monroe,2,0,0,0,0,0,0,1,2,0,0
Wisconsin,Oconto,9,2,0.222222222,2,0.222222222,4,0.444444444,0.555555556,5,2,0.5
Wisconsin,Oneida,4,0,0,1,0.25,1,0.25,0.75,3,0,0
Wisconsin,Outagamie,14,5,0.357142857,1,0.071428571,6,0.428571429,0.571428571,8,5,0.714285714
Wisconsin,Ozaukee,8,1,0.125,2,0.25,3,0.375,0.625,5,1,0.2
Wisconsin,Pierce,5,0,0,1,0.2,1,0.2,0.8,4,0,0
Wisconsin,Polk,10,5,0.5,0,0,5,0.5,0.5,5,1,0.25
Wisconsin,Portage,5,1,0.2,2,0.4,3,0.6,0.4,2,0,0
Wisconsin,Price,1,1,1,0,0,1,1,0,0,0,0
Wisconsin,Racine,46,9,0.195652174,2,0.043478261,11,0.239130435,0.760869565,35,10,0.3125
Wisconsin,Richland,1,1,1,0,0,1,1,0,0,0,0
Wisconsin,Rock,21,4,0.19047619,3,0.142857143,7,0.333333333,0.666666667,14,4,0.4
Wisconsin,Saint Croix,8,3,0.375,0,0,3,0.375,0.625,5,3,0.6
Wisconsin,Sauk,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,2,1
Wisconsin,Sawyer,2,0,0,0,0,0,0,1,2,0,0
Wisconsin,Shawano,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Wisconsin,Sheboygan,21,4,0.19047619,0,0,4,0.19047619,0.80952381,17,5,0.294117647
Wisconsin,Taylor,1,0,0,0,0,0,0,1,1,0,0
Wisconsin,Trempealeau,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Wisconsin,Vernon,1,0,0,0,0,0,0,1,1,1,1
Wisconsin,Vilas,5,1,0.2,0,0,1,0.2,0.8,4,2,0.5
Wisconsin,Walworth,23,3,0.130434783,5,0.217391304,8,0.347826087,0.652173913,15,3,0.214285714
Wisconsin,Washburn,6,0,0,1,0.166666667,1,0.166666667,0.833333333,5,2,0.666666667
Wisconsin,Washington,14,4,0.285714286,1,0.071428571,5,0.357142857,0.642857143,9,2,0.285714286
Wisconsin,Waukesha,55,15,0.272727273,5,0.090909091,20,0.363636364,0.636363636,35,13,0.40625
Wisconsin,Waupaca,12,4,0.333333333,4,0.333333333,8,0.666666667,0.333333333,4,1,0.25
Wisconsin,Waushara,4,2,0.5,0,0,2,0.5,0.5,2,1,0.5
Wisconsin,Winnebago,16,4,0.25,0,0,4,0.25,0.75,12,3,0.272727273
Wisconsin,Wood,8,2,0.25,0,0,2,0.25,0.75,6,1,0.25
Wyoming,,25,2,0.08,6,0.24,8,0.32,0.68,17,1,0.0625
Wyoming,Campbell,6,0,0,1,0.166666667,1,0.166666667,0.833333333,5,0,0
Wyoming,Carbon,2,0,0,0,0,0,0,1,2,1,0.5
Wyoming,Fremont,5,0,0,4,0.8,4,0.8,0.2,1,0,0
Wyoming,Goshen,1,0,0,0,0,0,0,1,1,0,0
Wyoming,Laramie,5,0,0,1,0.2,1,0.2,0.8,4,0,0
Wyoming,Lincoln,1,0,0,0,0,0,0,1,1,0,0
Wyoming,Natrona,1,1,1,0,0,1,1,0,0,0,0
Wyoming,Sheridan,1,0,0,0,0,0,0,1,1,0,0
Wyoming,Sublette,1,0,0,0,0,0,0,1,1,0,0
Wyoming,Sweetwater,1,0,0,0,0,0,0,1,1,0,0
Wyoming,Washakie,1,1,1,0,0,1,1,0,0,0,0
Total:,,144110,44531,0.309007009,45541,0.316015544,90072,0.625022552,0.37365901,53848,20167,0.388896388
Unique Total:,,96554,35728,0.370031278,6901,0.071472958,42629,0.441504236,0.558495764,53925,20113,0.387272552
